word,kana,desc,tags
幼稚園,ようちえん,kindergarten,JLPT_2 Intermediate_Japanese_Ln.15
用途,ようと,"use, usefulness",JLPT_2
洋品店,ようひんてん,clothes store,JLPT_2
養分,ようぶん,"nourishment, nutrient",JLPT_2
羊毛,ようもう,wool,JLPT_2
漸く,ようやく,"at last, finally, hardly",JLPT_2
要領,ようりょう,"gist, essentials, outline",JLPT_2
翌～,よく～,next ~,JLPT_2
欲張り,よくばり,greedy,JLPT_2
余計,よけい,"too much, unnecessary, abundance, surplus, excess, superfluity",JLPT_2
よこす,よこす,"to send, to forward; to hand over (e.g., money)",JLPT_2
余所,よそ,"another place, somewhere else, strange parts",JLPT_2
四つ角,よつかど,"four corners, crossroads",JLPT_2
酔っ払い,よっぱらい,drunkard,JLPT_2
予備,よび,"preparation, spare",JLPT_2
呼び掛ける,よびかける,"to call out to, to accost, to address (crowd), to appeal",JLPT_2
呼び出す,よびだす,"to summon, to call (e.g., phone)",JLPT_2
蘇る,よみがえる,"to be resurrected, to be revived",JLPT_2
慶ぶ,よろこぶ,"to be delighted, to be glad",JLPT_2
～等,～ら,plural persons,JLPT_2
来日,らいにち,"coming to Japan, visit to Japan",JLPT_2
落第,らくだい,"failure, dropping out of a class",JLPT_2
ラッシュアワー,ラッシュアワー,rush hour,JLPT_2 Intermediate_Japanese_Ln.10
欄,らん,"column of text (e.g., as in a newspaper)",JLPT_2
ランチ,ランチ,lunch,JLPT_2
ランニング,ランニング,running; tank top,JLPT_2
乱暴,らんぼう,"rude, violent, rough",JLPT_2
理科,りか,science,JLPT_2
利害,りがい,"advantages and disadvantages, interest",JLPT_2
段階,だんかい,"gradation, grade, stage",JLPT_2
短期,たんき,short term,JLPT_2
炭鉱,たんこう,"coal mine, coal pit",JLPT_2
短所,たんしょ,"defect, weak point; disadvantage",JLPT_2
たんす,たんす,chest of drawers,JLPT_2
淡水,たんすい,fresh water,JLPT_2
断水,だんすい,water outage,JLPT_2
単数,たんすう,singular (number),JLPT_2
団地,だんち,housing complex,JLPT_2
断定,だんてい,"conclusion, decision",JLPT_2
短編,たんぺん,"short (e.g., story, film)",JLPT_2
誓う,ちかう,"to swear, to vow",JLPT_2
地下水,ちかすい,underground water,JLPT_2
近々,ちかぢか,"soon, before long",JLPT_2
近付ける,ちかづける,"to bring near, to put close, to let come near",JLPT_2
近寄る,ちかよる,"to approach, to draw near",JLPT_2
力強い,ちからづよい,"powerful, strong, vigorous",JLPT_2
ちぎる,ちぎる,"to cut up fine, to pick (fruit)",JLPT_2
地質,ちしつ,geological features,JLPT_2
知人,ちじん,"friend, acquaintance",JLPT_2 Intermediate_Japanese_Ln.01
地帯,ちたい,"area, zone",JLPT_2
縮む,ちぢむ,"to shrink, to be contracted",JLPT_2
縮める,ちぢめる,"to shorten, to reduce, to shrink",JLPT_2
縮れる,ちぢれる,"to be wavy, to be curled",JLPT_2
チップ,チップ,"gratuity, tip; chip",Intermediate_Japanese_Ln.06 JLPT_2
地点,ちてん,"site, point on a map",JLPT_2
地名,ちめい,place name,JLPT_2
茶色い,ちゃいろい,brown,JLPT_2
～着,～ちゃく,counter for clothes; finishing place,JLPT_2
着々,ちゃくちゃく,steadily,JLPT_2
中間,ちゅうかん,"middle, midway, interim",JLPT_2
中旬,ちゅうじゅん,second third of a month,JLPT_2
抽象,ちゅうしょう,abstract,JLPT_2
中世,ちゅうせい,"Middle Ages, medieval times",JLPT_2
中性,ちゅうせい,"neuter gender, neutral",JLPT_2
中途,ちゅうと,"in the middle, half-way",JLPT_2
中年,ちゅうねん,middle-aged,JLPT_2 Intermediate_Japanese_Ln.01
長～,ちょう～,long ~,JLPT_2
～庁,～ちょう,"office, agency",JLPT_2
～兆,～ちょう,trillion,JLPT_2
～長,～ちょう,"leader, head",JLPT_2
～帳,～ちょう,"~ book, notebook",JLPT_2
超過,ちょうか,"excess, being more than",JLPT_2
彫刻,ちょうこく,"carving, engraving, sculpture",JLPT_2
長所,ちょうしょ,"strong point, merit; advantage",JLPT_2
長女,ちょうじょ,eldest daughter,JLPT_2
調整,ちょうせい,"regulation, adjustment, tuning",JLPT_2
調節,ちょうせつ,"regulation, adjustment, control",JLPT_2
長短,ちょうたん,"length, long and short, +-",JLPT_2
頂点,ちょうてん,"top, summit",JLPT_2
長男,ちょうなん,eldest son,JLPT_2
長方形,ちょうほうけい,"rectangle, oblong",JLPT_2
調味料,ちょうみりょう,"condiment, seasoning",JLPT_2
～丁目,～ちょうめ,"~ district (of a town; city, block)",JLPT_2
チョーク,チョーク,chalk,JLPT_2
直後,ちょくご,immediately following,JLPT_2
直線,ちょくせん,straight line,JLPT_2
直前,ちょくぜん,just before,JLPT_2
直通,ちょくつう,direct connection,JLPT_2
直流,ちょくりゅう,direct current,JLPT_2
貯蔵,ちょぞう,"storage, preservation",JLPT_2
直角,ちょっかく,right angle,JLPT_2
直径,ちょっけい,diameter,JLPT_2
散らかす,ちらかす,"to scatter around, to leave untidy",JLPT_2
散らかる,ちらかる,to be in disorder,JLPT_2
塵紙,ちりがみ,"tissue paper, toilet paper",JLPT_2
追加,ついか,"addition, supplement, appendix",JLPT_2
ついで,ついで,"opportunity, occasion",JLPT_2
～通,～つう,counter for letters,JLPT_2
通ずる,つうずる,"to lead, to run, to open",JLPT_2
通知,つうち,"notice, notification",JLPT_2
通帳,つうちょう,bankbook,JLPT_2
通用,つうよう,"popular use, circulation",JLPT_2
通路,つうろ,"passage, pathway",JLPT_2
～遣い,～づかい,use of ~,JLPT_2
～付,～つき,with ~,JLPT_2
突き当たり,つきあたり,"end (e.g., of street)",JLPT_2
突き当たる,つきあたる,"to run into, to collide with",JLPT_2
月日,つきひ,"time, years, days",JLPT_2
～続く,～つづく,"follow, continue, go on",JLPT_2
突っ込む,つっこむ,"to plunge into, to stick into",JLPT_2
務める,つとめる,"to serve, to act",JLPT_2
努める,つとめる,"to try, to aim",JLPT_2
綱,つな,rope,JLPT_2
繋がり,つながり,"connection, link, relationship",JLPT_2
粒,つぶ,grain,JLPT_2
潰す,つぶす,"to smash, to waste",JLPT_2
潰れる,つぶれる,"to be smashed, to go bankrupt",JLPT_2
つまずく,つまずく,"to stumble, to trip",JLPT_2
詰まる,つまる,"to be blocked, to be packed",JLPT_2
爪,つめ,fingernail or toenail,JLPT_2
艶,つや,"gloss, glaze",JLPT_2
強気,つよき,"firm, strong",JLPT_2
～辛い,～づらい,hard to do ~,JLPT_2
釣り合う,つりあう,"to balance, to be in harmony, to suit",JLPT_2
吊る,つる,to hang,JLPT_2
吊す,つるす,to hang,JLPT_2
手洗い,てあらい,"restroom, lavatory",JLPT_2
低～,てい～,low ~,JLPT_2
定員,ていいん,"fixed number of regular personnel, capacity (e.g., of boat)",JLPT_2
定価,ていか,established price,JLPT_2
低下,ていか,"fall, decline",JLPT_2
定期券,ていきけん,"commuter pass, season ticket",JLPT_2
定休日,ていきゅうび,regular holiday,JLPT_2
停止,ていし,"suspension, interruption, stoppage",JLPT_2
停車,ていしゃ,"stopping (e.g., train)",JLPT_2
出入り,でいり,"in and out, coming and going",JLPT_2
出入口,でいりぐち,exit and entrance,JLPT_2
手入れ,ていれ,"repairs, maintenance",JLPT_2
テーマ,テーマ,"theme, project, topic (GER: Thema)",JLPT_2 Intermediate_Japanese_Ln.15
～滴,～てき,drop,JLPT_2
出来上がり,できあがり,"be finished, ready",JLPT_2
出来上がる,できあがる,"to be finished, to be ready",JLPT_2
的確,てきかく,"precise, accurate",JLPT_2
適確,てきかく,"precise, accurate",JLPT_2
手首,てくび,wrist,JLPT_2
凸凹,でこぼこ,"unevenness, roughness, ruggedness",JLPT_2
手頃,てごろ,"moderate, handy",JLPT_2
弟子,でし,"pupil, disciple, apprentice",JLPT_2
でたらめ,でたらめ,"irresponsible utterance, nonsense; random",JLPT_2
手帳,てちょう,notebook,JLPT_2
鉄橋,てっきょう,iron bridge,JLPT_2
手続き,てつづき,"procedure, (legal) process, formalities",JLPT_2
鉄砲,てっぽう,gun,JLPT_2
テニスコート,テニスコート,tennis court,JLPT_2
手拭い,てぬぐい,(hand) towel,JLPT_2
手前,てまえ,"before, this side",JLPT_2
出迎え,でむかえ,"meeting, reception",JLPT_2
照らす,てらす,"to shine on, to illuminate",JLPT_2
照る,てる,to shine,JLPT_2
～点,～てん,counter for scores,JLPT_2
展開,てんかい,"develop, expansion (opposite of compression)",JLPT_2
伝記,でんき,"biography, life story",JLPT_2
電球,でんきゅう,light bulb,JLPT_2
点数,てんすう,"marks, points, score",JLPT_2
伝染,でんせん,contagion,JLPT_2
電池,でんち,battery,Genki_Ln.15 JLPT_2
点々,てんてん,"here and there, little by little",JLPT_2
転々,てんてん,from one to another,JLPT_2
電柱,でんちゅう,"telephone pole, telegraph pole, light pole",JLPT_2
天皇,てんのう,Emperor of Japan,JLPT_2
作法,さほう,"manners, etiquette, propriety",JLPT_2 JLPT_3
様々,さまざま,"varied, various",JLPT_2 JLPT_3
冷ます,さます,"to cool, to let cool",JLPT_2 JLPT_3
覚ます,さます,to awaken,JLPT_2 JLPT_3
冷める,さめる,"to become cool, to wear off",JLPT_2 JLPT_3
覚める,さめる,"to wake, to wake up",JLPT_2 JLPT_3
左右,さゆう,left and right; influence,JLPT_2 JLPT_3
皿,さら,"plate, dish",Genki_Ln.14 JLPT_3 JLPT_2
更に,さらに,"furthermore, moreover",JLPT_2 JLPT_3
去る,さる,"to leave, to go away",JLPT_2 JLPT_3
猿,さる,monkey,JLPT_3 JLPT_2 Genki_Ln.22
騒ぎ,さわぎ,"uproar, disturbance",JLPT_2 JLPT_3
参加,さんか,participation,JLPT_2 JLPT_3
参考,さんこう,"reference, consultation",JLPT_2 JLPT_3
賛成,さんせい,"approval, agreement",JLPT_2 JLPT_3
酸性,さんせい,acidity,JLPT_2 JLPT_3
酸素,さんそ,oxygen,JLPT_2 JLPT_3
氏,し,"family name, lineage",JLPT_2 JLPT_3
詩,し,poem; poetry,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13
幸せ,しあわせ,"happiness, blessing",JLPT_2 JLPT_3
ジーンズ,ジーンズ,jeans,JLPT_3 JLPT_2 Genki_Ln.02
ジェット機,ジェットき,jet plane,JLPT_2 JLPT_3
四角,しかく,square,JLPT_2 JLPT_3
直に,じかに,"immediately, readily, directly",JLPT_2 JLPT_3
しかも,しかも,"moreover, furthermore, besides, plus",JLPT_3 JLPT_2 Intermediate_Japanese_Ln.09 Intermediate_Japanese_Ln.02
四季,しき,four seasons,JLPT_2 JLPT_3
直,じき,"immediately, soon, shortly",JLPT_2 JLPT_3
時期,じき,"time, season, period",JLPT_2 JLPT_3
支給,しきゅう,"payment, allowance",JLPT_2 JLPT_3
至急,しきゅう,"urgent, pressing",JLPT_2 JLPT_3
しきりに,しきりに,"frequently, repeatedly, eagerly",JLPT_2 JLPT_3
刺激,しげき,"stimulus, impetus, incentive",JLPT_2 JLPT_3
資源,しげん,resources,JLPT_2 JLPT_3
事件,じけん,"event, affair, incident",JLPT_2 JLPT_3
時刻,じこく,"time, hour",JLPT_2 JLPT_3
自殺,じさつ,suicide,JLPT_2 JLPT_3
事実,じじつ,"fact, truth, reality",JLPT_2 JLPT_3
支出,ししゅつ,"expenditure, expenses",JLPT_2 JLPT_3
事情,じじょう,"circumstances, situation, reasons",JLPT_2 JLPT_3
詩人,しじん,poet,JLPT_2 JLPT_3
自身,じしん,oneself,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14
沈む,しずむ,to sink; to feel depressed,JLPT_2 JLPT_3
自然,しぜん,"nature, spontaneous",JLPT_2 JLPT_3
思想,しそう,"thought, idea",JLPT_2 JLPT_3
舌,した,tongue,JLPT_2 JLPT_3
次第,しだい,order; circumstances; immediate(ly),JLPT_2 JLPT_3
従う,したがう,"to abide (by the rules), to obey",JLPT_2 JLPT_3
したがって,したがって,"therefore, consequently",JLPT_2 JLPT_3
親しい,したしい,"intimate, close (e.g., friend)",JLPT_2 JLPT_3
質,しつ,"quality, nature (of person)",JLPT_2 JLPT_3
失業,しつぎょう,unemployment,JLPT_2 JLPT_3
湿気,しっけ,"moisture, humidity, dampness",JLPT_2 JLPT_3
実験,じっけん,lab work; experiment,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.05
実現,じつげん,"implementation, materialization, realization",JLPT_2 JLPT_3
実行,じっこう,"practice, execution (e.g., program), realization",JLPT_2 JLPT_3
実際,じっさい,in fact; in actuality,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15
実施,じっし,"enforcement, carry out, operation",JLPT_2 JLPT_3
湿度,しつど,humidity,JLPT_2 JLPT_3
じっと,じっと,"patiently, quietly",JLPT_2 JLPT_3
実に,じつに,"indeed, truly, surely",JLPT_2 JLPT_3
実は,じつは,actually; in fact,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.01
失望,しつぼう,"disappointment, despair",JLPT_2 JLPT_3
実力,じつりょく,ability; force,JLPT_2 JLPT_3
支店,してん,branch store (office),JLPT_3 JLPT_2 Genki_Ln.20
指導,しどう,"leadership, guidance, coaching",JLPT_2 JLPT_3
自動,じどう,"automatic, self-motion",JLPT_2 JLPT_3
児童,じどう,"children, juvenile",JLPT_2 JLPT_3
品,しな,"thing, article, goods",JLPT_2 JLPT_3
支配,しはい,"rule, control, direction",JLPT_2 JLPT_3
芝居,しばい,"play, drama",JLPT_2 JLPT_3
しばしば,しばしば,"often, again and again, frequently",JLPT_2 JLPT_3
芝生,しばふ,lawn,JLPT_2 JLPT_3
支払,しはらい,payment,JLPT_2 JLPT_3
支払う,しはらう,to pay,JLPT_2 JLPT_3
死亡,しぼう,death,JLPT_2 JLPT_3
資本,しほん,"funds, capital",JLPT_2 JLPT_3
姉妹,しまい,sisters,JLPT_2 JLPT_3
しまった (かん),しまった (かん),Damn it!,JLPT_2 JLPT_3
自慢,じまん,"pride, boast",JLPT_2 JLPT_3
地味,じみ,"quiet, plain, conservative",JLPT_2 JLPT_3
示す,しめす,"to show, to indicate",JLPT_2 JLPT_3
占める,しめる,to take up; to account for,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14
湿る,しめる,"to be wet, to be damp",JLPT_2 JLPT_3
下,しも,"under, below, beneath",JLPT_2 JLPT_3
霜,しも,frost,JLPT_2 JLPT_3
借金,しゃっきん,"debt, loan, liabilities",JLPT_2 JLPT_3
しゃべる,しゃべる,"to talk, to chat, to chatter (same as 話す (はなす))",JLPT_3 JLPT_2 Intermediate_Japanese_Ln.08
週,しゅう,week,JLPT_2 JLPT_3
州,しゅう,"state, province",JLPT_2 JLPT_3
銃,じゅう,gun,JLPT_2 JLPT_3
周囲,しゅうい,"surroundings, circumference, environs",JLPT_2 JLPT_3
収穫,しゅうかく,"harvest, crop, ingathering",JLPT_2 JLPT_3
宗教,しゅうきょう,religion,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.03
重視,じゅうし,"importance, stress",JLPT_2 JLPT_3
就職,しゅうしょく,finding employment,JLPT_2 JLPT_3
ジュース,ジュース,"juice, soft drink; deuce",Genki_Ln.12 JLPT_3 JLPT_2
修正,しゅうせい,"amendment, correction",JLPT_2 JLPT_3
重体,じゅうたい,"seriously ill, critical state",JLPT_2 JLPT_3
渋滞,じゅうたい,"congestion (e.g., traffic), delay",JLPT_2 JLPT_3
重大,じゅうだい,"serious, important",JLPT_2 JLPT_3
住宅,じゅうたく,"resident, housing",JLPT_2 JLPT_3
集団,しゅうだん,"group, mass",JLPT_2 JLPT_3
集中,しゅうちゅう,"concentration, focusing the mind",JLPT_2 JLPT_3
収入,しゅうにゅう,"income, revenue",JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14
住民,じゅうみん,"inhabitants, residents",JLPT_2 JLPT_3
重要,じゅうよう,"important, essential",JLPT_2 JLPT_3
修理,しゅうり,"repairing, mending",JLPT_2 JLPT_3
主義,しゅぎ,"doctrine, cause, principle",JLPT_2 JLPT_3
宿泊,しゅくはく,lodging,JLPT_2 JLPT_3
手術,しゅじゅつ,surgical operation,JLPT_2 JLPT_3
首相,しゅしょう,Prime Minister,JLPT_2 JLPT_3
手段,しゅだん,"means, way, measure",JLPT_2 JLPT_3
主張,しゅちょう,"claim, insistence, assertion",JLPT_2 JLPT_3
出場,しゅつじょう,participation,JLPT_2 JLPT_3
出身,しゅっしん,come from,JLPT_2 JLPT_3
出版,しゅっぱん,publication,JLPT_2 JLPT_3
首都,しゅと,capital city,JLPT_2 JLPT_3
主婦,しゅふ,housewife,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.08 Genki_Ln.01
主要,しゅよう,"chief, main",JLPT_2 JLPT_3
需要,じゅよう,demand,JLPT_2 JLPT_3
種類,しゅるい,"variety, kind",JLPT_2 JLPT_3
順,じゅん,"order, turn",JLPT_2 JLPT_3
瞬間,しゅんかん,"moment, second",JLPT_2 JLPT_3
順調,じゅんちょう,doing well,JLPT_2 JLPT_3
順番,じゅんばん,"turn (in line), order of things",JLPT_2 JLPT_3
使用,しよう,"use (same as 使うこと (つかうこと)), application, employment, utilization",JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11
小,しょう,small,JLPT_2 JLPT_3
章,しょう,"chapter, section; medal",JLPT_2 JLPT_3
賞,しょう,"prize, award",JLPT_2 JLPT_3
上,じょう,first volume; superior quality; governmental,JLPT_2 JLPT_3
障害,しょうがい,"obstacle, impediment",JLPT_2 JLPT_3
奨学金,しょうがくきん,scholarship,Genki_Ln.16 JLPT_3 JLPT_2
乗客,じょうきゃく,passenger,JLPT_2 JLPT_3
上京,じょうきょう,proceeding to the capital (Tokyo),JLPT_2 JLPT_3
状況,じょうきょう,"state of affairs, situation",JLPT_2 JLPT_3
条件,じょうけん,"conditions, terms",JLPT_2 JLPT_3
正午,しょうご,"noon, mid-day",JLPT_2 JLPT_3
正直,しょうじき,"honesty, integrity, frankness",JLPT_2 JLPT_3
常識,じょうしき,common sense,JLPT_2 JLPT_3
少女,しょうじょ,young girl,JLPT_2 JLPT_3
少々,しょうしょう,a little; short (time) (formal for 少し (すこし)),JLPT_3 JLPT_2 Intermediate_Japanese_Ln.08 Genki_Ln.20
症状,しょうじょう,"symptoms, condition",JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12
生じる,しょうじる,"to occur, to arise, to be generated",JLPT_2 JLPT_3
状態,じょうたい,"condition, situation",JLPT_2 JLPT_3
上達,じょうたつ,"improvement, advance",JLPT_2 JLPT_3
冗談,じょうだん,a joke,JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10
上等,じょうとう,"first class, very good",JLPT_2 JLPT_3
衝突,しょうとつ,"collision, conflict",JLPT_2 JLPT_3
商人,しょうにん,"trader, shopkeeper, merchant",JLPT_2 JLPT_3
承認,しょうにん,"recognition, approval",JLPT_2 JLPT_3
少年,しょうねん,"boys, juveniles",JLPT_2 JLPT_3
